"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
-z349CGAOXs,Horse racing map for new update! (minecraft),2013-04-21 16:37:08.000,00:01:28,Normal,248657,8518,1006
jlpAON0ePME,Battle pirates Hellstrike fail!,2013-12-18 22:31:02.000,00:00:47,Short,85279,2169,365
QNoqAnJOSqU,What Happens If You Get A Copy Right Strike??,2015-04-03 19:45:11.000,00:03:52,Normal,191472,4615,545
kzIA4vKyhRQ,"5 Steps To Becoming Successful On Youtube",2015-04-02 23:10:02.000,00:03:13,Normal,220169,9287,791
"2-ErX5oDzwM",History Of COD Part 2! Black Ops 1 - History Of COD On Youtube!,2015-06-13 21:34:28.000,00:10:49,Normal,65553,1376,190
"7YOzgk-U4EU",How Rich Is Buzz Feed???,2015-04-07 11:16:50.000,00:03:25,Normal,81910,1226,210
pzlPJmNyepA,What is Crohn's Disease?????,2015-04-04 20:31:25.000,00:07:03,Normal,566974,18564,1226
"5U2fmvh9_Is","Battle Pirates, Hellstrike vs Epic Base!",2013-12-24 00:00:20.000,00:00:58,Short,85857,2126,388
RaDRWNz3Al4,"Battle Pirates, Hellstrike Too Overpowered????",2013-12-14 15:58:11.000,00:02:40,Normal,84747,2211,341
vBEGODNmdas,Are Minecraft Faction Has A New Pet! (poopymiscquidlepants),2013-10-31 20:44:54.000,00:00:15,Short,121622,3142,350
xvIpibLjs5k,"Battle Pirates, Another Hellstrike Fail.",2013-12-18 23:47:57.000,00:00:57,Short,85463,2158,382
zgLhCT7aFCA,Extreme Home Makeover!,2023-09-12 17:00:00.000,00:00:57,Short,449059810,20538855,50844
WYKZz3Zygdc,Hellstrikes vs 7 halos!,2013-12-27 00:27:31.000,00:01:36,Normal,102446,2188,429
L5kIXRdwGAI,Katana Vs Bullet,2023-09-07 17:00:01.000,00:00:41,Short,1190007591,38518757,54532
LyFMbY-c_Lc,I Raced Noah Lyles,2025-11-14 17:00:01.000,00:00:32,Short,460545147,4981918,12355
KrLj6nc516A,"$1 vs $100,000,000 Car!",2023-09-16 16:00:01.000,00:16:28,Normal,569578630,8225466,160581
"19NmWqv4Alk",How Many School Buses Can We Stack?,2023-09-05 16:59:57.000,00:00:45,Short,535615797,15693181,29698
bIZ5_L1ru2w,Funny Noob Tubing Reaction Montage!,2013-08-16 03:04:45.000,00:02:29,Normal,148215,3983,466
"3RmOvxilbPM","100 People Vs World’s Biggest Trap!",2025-11-08 17:00:00.000,00:30:43,Normal,126798182,2027032,85124
WROMyJAJmp4,Can I Beat An F1 Driver?,2025-11-18 17:00:01.000,00:00:11,Short,409754659,3199994,13573
iUzi5JmJNWc,Surprising Strangers With 100 Zombies - Experiment,2019-03-03 22:04:59.000,00:09:49,Normal,61703675,1788081,55291
mpZWt5pGKZ8,The Real Way Dinosaurs Went Extinct,2018-06-28 21:12:01.000,00:05:51,Normal,29741087,805096,43462
"9cCpZl8euLI",I Gave A Homeless Man A Home,2019-02-28 22:06:00.000,00:12:57,Normal,89841457,2234374,110944
Y6jC6VaO3j0,"Donating $100,000 To Streamers With 0 Viewers",2019-03-24 20:00:04.000,00:14:37,Normal,115022957,3633352,77641
"2nd73lyvq4w",Giant Monopoly Game With Real Money,2019-02-15 22:05:00.000,00:14:55,Normal,140147170,2495567,68184
nuM0Z4a7kMs,I Spent 24 Hours Straight In Insane Asylum,2019-02-10 21:05:00.000,00:15:56,Normal,124312476,2354491,132932
R7MkZL5i3FQ,Giving Trick-or-Treaters Weirder and Weirder Gifts,2025-11-07 17:00:05.000,00:00:27,Short,273609376,2343352,14641
"26QQE7EsnLA",MrBeast Lab Disaster!,2025-11-03 17:00:01.000,00:01:07,Normal,40079573,1459831,17137
PryTbmudhS8,Can We Stop World's Best Tennis Player,2025-10-31 16:00:02.000,00:00:23,Short,124807465,1745286,12901
Oo9EbArcQ1c,"I Saved 1,000 Animals From Dying",2025-10-25 16:00:01.000,00:17:36,Normal,216646265,3523841,62291
yWEUL3crU_E,I Baked a Cake In a Race Car,2025-10-21 16:00:01.000,00:00:38,Short,49255945,872827,8083
gtkqnhN0VkU,"Answer The Door, Win $10,000",2025-10-14 16:00:00.000,00:00:31,Short,118927794,3143819,73281
ZFoNBxpXen4,"Survive 30 Days Trapped In The Sky, Win $250,000",2025-12-20 17:00:01.000,00:37:26,Normal,204449424,3099226,114374
RB71Z-vVvCc,"Find The Real Celebrity, Win $10,000",2025-12-19 17:00:02.000,00:00:33,Short,258307575,4630262,15895
fO5FwBcCJBY,"Would You Date Him for $10,000?",2025-12-12 17:00:03.000,00:00:33,Short,177057561,4084722,26140
U-x6KxH1kB4,How Many People to Pull a Plane?,2025-12-06 19:55:52.000,00:00:27,Short,48284523,976215,14236
"8bMh8azh3CY","100 Pilots Fight For A Private Jet",2025-12-06 17:00:01.000,00:28:46,Normal,157992799,1978946,74520
SE9xF1l3ZwE,"Hit The Target, Keep The Prize",2025-12-05 17:00:03.000,00:00:26,Short,60726056,1316431,10598
LdMx2U5tby0,"$60,000 Extreme Hide And Seek - Challenge",2020-01-17 21:00:01.000,00:17:59,Normal,180866912,2996490,50749
ZV7rU6lnAKQ,"$200,000 Youtuber Battle Royale",2019-03-12 22:00:00.000,00:13:36,Normal,57249367,1739857,141602
rF00lQ_upzg,"Whatever You Hold Onto, You Keep",2025-12-02 20:00:01.000,00:00:26,Short,88015671,1125478,13190
AWBsoArakNY,Who Has The Fastest Reaction Time?,2025-11-25 17:00:00.000,00:00:31,Short,96029766,1919620,8769
Ah_uuTwGOYU,World's Strongest Man Vs Robot,2025-11-22 17:00:01.000,00:18:24,Normal,132704810,2144433,67687
HISfrcjiNPM,I Surprised 50 Make-A-Wish Kids With Disneyland,2025-11-21 19:40:01.000,00:00:29,Short,50809468,1110386,13739
I046_n20d3s,Standing Still For 24 Hours Straight - Statue Challenge,2019-02-22 22:05:59.000,00:18:16,Normal,126031581,2044146,36741
qrIh-ZHN4-E,World's Hottest Substance Vs Coldest Substance,2018-06-30 21:09:00.000,00:11:52,Normal,98022341,1790445,53851
qPBtTPJHS0Q,I Advertised Pewdiepie At The Super Bowl,2019-02-04 22:00:01.000,00:12:45,Normal,45319810,1241367,63871
"9yrdFAJUSaU","Donating $100,000 To Shroud In Real Life",2019-04-04 21:05:59.000,00:14:14,Normal,32402216,872063,19811
fN_RQFqaGHI,How Many Licks Does It Take To Get To The Center Of A Tootsie Pop?,2016-05-19 21:00:01.000,00:12:37,Normal,400154,12331,2500
rqsRdfdN4uI,Guess The Animal,2026-05-05 16:00:02.000,00:00:47,Short,721107247,6480835,18974
hC3xW8xeCDs,Motivation For Youtubers #5,2016-05-15 21:00:01.000,00:02:28,Normal,216740,9230,580
xGJEPTCw9GU,"18th Birthday QNA - Mom's Hair Dryer Age?",2016-05-07 21:00:00.000,00:03:52,Normal,415924,15872,867
AaMdXZMvT3w,"Survive 30 Days On An Island With Your Ex, Win $250,000",2026-05-16 16:00:01.000,00:39:09,Normal,95437593,1940038,138322
"6wsFjjhZPJI","Last To Leave Revolving Door Wins $50,000",2019-07-02 20:00:01.000,00:13:44,Normal,171868286,3709376,179692
LnlKwzc_TNA,"Would You Swim With Sharks For $100,000?",2022-03-19 20:02:32.000,00:09:01,Normal,207450906,4171427,86021
Rmf6T_Ewt38,Tipping Waitresses With Real Gold Bars,2019-06-21 20:00:01.000,00:12:07,Normal,71018642,1819853,83381
vaIgyRoUkQI,I Didn’t Eat Food For 30 Days,2022-07-02 20:00:02.000,00:13:04,Normal,133354697,4387639,106876
i2O6GMpNWGo,"Last To Leave The Tesla, Keeps It Challenge",2019-03-29 21:05:00.000,00:18:29,Normal,122879824,2094076,44686
XW1TsAVdXsw,BEST INTROS ON YOUTUBE #1,2016-06-01 20:42:11.000,00:03:05,Normal,28595235,809332,27292
"0IJulOmiz28",Ages 1-100 Try Lunchly,2026-01-20 17:00:02.000,00:00:40,Short,11398783,440882,14315
Qhdj_Umh1IE,Motivation For Youtubers #6 LAST ONE,2016-05-24 15:00:01.000,00:02:59,Normal,172173,6624,526
A-vX1AGBGsc,"Pass All 12 Grades, Win $10,000",2019-01-31 22:05:00.000,00:17:31,Normal,240471500,3573392,142782
JgJrQnDIRgg,"First to Answer the Phone, Wins $10,000",2025-10-17 16:00:00.000,00:00:46,Short,176560066,2773782,11679
jP82d277Cc8,Harry Potter Mod In Minecraft! EPIC MUST SEE MOD!!!,2012-03-09 23:29:03.000,00:03:59,Normal,6816312,,10655
yy-Nt0dRhNI,Winner Picks Our Honeymoon,2026-04-21 16:00:02.000,00:00:52,Short,150858709,2356095,18608
BtCGABBPH9s,Two Years of Youtube.,2014-03-31 16:31:32.000,00:04:31,Normal,533823,10625,1083
KJ_C_NSl0P8,"How Much Money Does ""Element Animation"" Make?????",2014-03-30 23:40:18.000,00:03:29,Normal,220994,4151,463
LI8nWXeYtOs,"How Much Money Does ""Skydoesminecraft"" Make????",2014-03-30 01:52:06.000,00:02:47,Normal,88645,1769,402
JUiijjJOInw,What It Takes To Be A Full Time Youtuber...,2014-03-27 19:00:05.000,00:04:41,Normal,68864,2057,504
gpbY6zCEBv4,How Video Games Boosted My SAT Score. Lol,2014-03-26 23:59:45.000,00:02:57,Normal,71216,1874,260
Kgu2ApayYvI,How Much Money Do I Make?????,2014-03-16 01:24:25.000,00:04:10,Normal,169091,5138,693
S9PIukDRcvk,Update,2014-03-13 00:19:29.000,00:04:21,Normal,79776,2072,377
MC-7ziNt_U4,Project Zomboid let's play ep. [02] Just some chores.,2013-06-15 19:54:37.000,00:14:20,Normal,160331,6273,1095
PNsF1Uh5yP8,Project Zomboid Lets Play ep [01] Roughing it out!,2013-06-15 00:03:38.000,00:19:54,Normal,282479,9741,970
"9Y2sAtN5yRs",Gunpowder plus mod! (Grenade mod) Epic explosions for minecraft.,2013-04-21 18:04:39.000,00:02:38,Normal,247135,8531,875
PXevNM0awlI,"Highest Away From Me Wins $10,000",2025-02-28 17:00:00.000,00:00:50,Short,693322715,12735192,14256
NDsO1LT_0lw,I Spent 100 Hours Inside The Pyramids!,2025-02-08 17:00:00.000,00:21:43,Normal,247462908,5434936,101587
FmjsePPBbdU,WORST MEMES AND TRENDS ON YOUTUBE!,2016-05-01 21:00:00.000,00:03:51,Normal,653566,13061,1335
lMLEcUXz6T8,Cereal Commentary,2016-04-28 00:36:58.000,00:05:39,Normal,187947,5821,644
"67Wj-0OyKOM",Youtube ad.,2014-04-20 20:26:16.000,00:00:38,Short,607598,10827,458
LWstCINhd8g,Impossible,2014-04-20 01:45:45.000,00:03:53,Normal,97828,2887,363
cRPldarzw-M,"1k Subs",2014-04-13 23:53:33.000,00:03:15,Normal,17662607,1273019,88745
tusuuI7MEJU,Should I join FaZe?????,2014-04-04 19:44:52.000,00:03:30,Normal,1009358,19365,1891
XDe5f8BEvwY,"Youtube Networks Requirerments. (Machinima, TGN, 8byte....)",2014-04-01 16:37:55.000,00:04:46,Normal,102270,1469,201
zRtGL0-5rg4,"Last To Leave Grocery Store, Wins $250,000",2026-04-18 16:00:01.000,00:42:57,Normal,173154938,3307139,171047
pzxtGL9kzPs,Try Not To Get Slimed,2026-04-24 16:00:00.000,00:00:32,Short,146309550,1534719,13664
EdT5Z16Y5WE,"Would Your Dog Pick $10,000 or Steak?",2026-04-29 16:00:05.000,00:00:32,Short,76961940,1535784,12389
dqpCvSU-ECE,Can He Make This Shot?,2026-05-17 16:00:00.000,00:00:13,Short,389326781,2670203,24213
B9LizOAAoLg,I’m Granting Wishes For My Subscribers,2026-05-07 16:00:00.000,00:00:17,Short,697850465,5984927,1074115
feu5PQvoCiA,Asking My Fiancée on a Date,2026-05-03 16:00:11.000,00:00:09,Short,17769151,459384,12343
hCuqh2NU2Yg,World's Fastest Date,2026-05-12 16:00:07.000,00:00:32,Short,420351651,5684493,22126
y1UVAtHALaA,"I Surprised a Random Subscriber With $10,000",2026-05-29 16:00:07.000,00:00:36,Short,269968720,5794397,67156
ScjQAcbA9e4,Important Announcement From The Grocery Store,2026-04-28 16:00:24.000,00:00:13,Short,20401023,611045,16734
kNLr-cduzuo,Wait... Was He Famous?,2026-01-25 20:00:01.000,00:00:14,Short,186197077,3995331,34108
nnrklVhj8lk,"Subscribe for $10,000",2026-06-05 16:00:03.000,00:00:14,Short,149578627,1118474,42091
ws694xrKopA,"Can 50,000 Magnets Catch A Cannon Ball?",2019-07-20 20:00:02.000,00:09:29,Normal,136517151,2218185,46221
_sBRk9ADpK8,"Flip a Coin, Win $30,000",2026-01-27 17:00:03.000,00:00:47,Short,1164290328,9145874,40390
GpQSUjNsNm0,"7 Days Stranded in The Arctic",2026-05-30 16:00:02.000,00:32:15,Normal,102685771,2533875,100793
hYahU_Cqwp8,YouTube CEO Has A Surprise For Me,2026-05-22 16:00:04.000,00:00:33,Short,461301625,5004772,46836
QAkEMtJpq3c,"Hit The Button, Win $1,000",2026-05-15 16:00:10.000,00:00:22,Short,652540097,3646670,87148
pAnGwRiQ4-4,"$1 vs $1,000,000,000 Futuristic Tech!",2026-01-24 17:00:01.000,00:23:04,Normal,161664416,3213004,91033
SllXaJiQjBA,Every Youtube Play Button,2026-05-19 16:00:02.000,00:00:18,Short,391168105,3040342,39468
UtnsWzaoRtg,World's Largest Game Of Dodgeball,2019-07-12 20:05:00.000,00:11:17,Normal,93909313,1707201,56797
hD1YtmKXNb4,"$10,000 Every Day You Survive Prison",2022-04-09 20:00:00.000,00:13:59,Normal,248601010,5640204,127437
VEGq2Du_HCw,"Subscribe for $10,000",2026-05-01 16:00:01.000,00:00:14,Short,653657496,3876567,63670
IiW2smvEcBM,I Opened The World’s Cheapest Store,2019-01-26 21:05:00.000,00:15:19,Normal,41800668,1140817,82033
q6Qw8mUVTrE,I Put 10 Million Legos in Friend's House,2019-01-18 22:04:59.000,00:15:17,Normal,120298516,1738221,62275
dBxOYE2j55U,Make This Video The Most Liked Video On Youtube,2019-01-16 22:05:01.000,00:13:11,Normal,156062128,30195677,309604
A9TikdsD5eg,"500 Million Subscriber Livestream!",2026-06-11 17:20:37.000,00:00:00,Short,622055,112780,0
Z9NxQdQ8Rpg,"Bring Me A Glass Of Water = Win $10,000",2026-03-26 19:00:02.000,00:00:41,Short,46832331,1268896,15495
JFtlf8RoPZY,Trapped On An Island Until I Build A Boat,2026-03-21 16:00:00.000,00:30:13,Normal,149121607,2989782,119667
"6Zy5VLcEbZc","I Stranded 100 People In The Wilderness For $250,000",2026-05-02 16:00:01.000,00:37:00,Normal,143178598,2686216,1406166
jCE1Ol3PYDs,"I Hid $1,000,000 In This Vault",2026-03-20 16:00:03.000,00:00:58,Short,135958992,2464479,20864
IqL-ZunFfpk,"Pop The Balloons, Win $10,000",2026-03-17 16:00:04.000,00:00:22,Short,113375008,2117864,14064
purAsH7pXTQ,"5 Strangers Split $100,000",2026-03-13 16:00:00.000,00:01:04,Normal,95230892,2468506,22131
hRBpDdWbUpI,Can My Fiancée Lift Me?,2026-04-27 19:01:02.000,00:00:17,Short,20817811,444490,9449
KaUuPNYHFNg,I Built a School in Mexico,2026-02-22 17:00:00.000,00:00:40,Short,28170351,1038212,16475
"5OLs1GWB4OA",I Built 10 Schools Around The World,2026-02-21 17:00:07.000,00:16:05,Normal,76131014,2438595,97024
hjkbqeWQAM8,"Every Step You Take, Win $1,000",2026-02-18 20:00:03.000,00:00:42,Short,137629897,1777161,9480
XbaZ45LVzzM,Surprising My Fiancée With A Chocolate Heart,2026-02-12 17:00:01.000,00:00:37,Short,119771877,2627769,18416
gar4U3n-ILY,Guess What Age Punched You,2026-02-09 17:00:00.000,00:00:37,Short,414203781,5306228,33623
"9WEQts7b8Pw","Ages 1 - 100 Race For $250,000!",2026-02-07 17:00:01.000,00:23:31,Normal,140565581,1801439,88135
toIeUtplfWQ,Is Being Smart or Strong Better?,2026-02-06 20:00:08.000,00:00:40,Short,170855388,2926797,11033
lVylRtlPOIE,We Helped 100 Kids Fight Cancer,2026-07-25 16:00:05.000,00:14:35,Normal,9221591,524459,35421
Df5Y-2ndQyU,"Read My Book, You Could Win $1,000,000",2026-07-17 16:00:06.000,00:00:33,Short,7431645,280887,14200
egvLKQe6I4I,Don't Pop the Balloon,2026-07-10 16:00:09.000,00:00:51,Short,84985318,2186073,16164
LgbyEFILLJI,"$1 vs $10,000 Cake",2026-07-03 16:00:02.000,00:00:49,Short,83083089,2019297,15324
iYlODtkyw_I,"Survive 30 Days Chained To A Stranger, Win $250,000",2026-06-27 16:00:05.000,00:35:05,Normal,79698332,1562826,92424
YA_kX8hu1gg,This Plane Takes Off in 12 Seconds,2026-06-26 16:00:01.000,00:00:20,Short,30946546,912528,18172
XCGVurja73c,I Raced The Fastest Man On Earth,2026-06-24 16:00:14.000,00:00:25,Short,84632573,2029675,16170
r9aWeGqp43s,We Made Make-A-Wish Kids’ Dreams Come True,2026-06-17 17:00:21.000,00:00:39,Short,16387250,608251,20762
xDuuM3ERr5Q,"Guess The Youtuber = Win $1,000",2026-06-14 16:00:01.000,00:00:52,Short,141199402,2649064,24285
__fmDj0ZJ1Q,"50 YouTube Legends Fight For $1,000,000",2026-06-13 16:00:00.000,00:32:08,Normal,75636502,2175998,142763
xCl2gndzFqE,POV: You Time Traveled Back to 2016,2026-06-12 16:00:05.000,00:00:48,Short,13824310,456106,21351
mFWpUx3FiyU,Guess The Animal,2026-04-17 16:00:01.000,00:00:45,Short,206358155,2922169,12802
IEuDUhGIJ5c,My Chocolate Factory Blew Up,2026-03-10 16:00:01.000,00:01:10,Normal,19811482,959062,20077
AoN1K4c7VKE,"Survive 30 Days Stranded With Your Ex, Win $250,000",2026-03-07 17:00:02.000,00:30:04,Normal,132150017,2509723,151823
IcuJ3vO_t3k,Would You Steal Money From A Stranger?,2026-03-06 18:00:01.000,00:00:27,Short,93993783,2389215,11530
c9VS_cgInT4,"Subscribe, I’ll Double Your Bank Account",2026-02-28 20:00:03.000,00:00:31,Short,355499317,3173978,26633
EvqtfK_RaRg,This obstacle course is WILD,2025-01-10 17:00:00.000,00:00:32,Short,258413270,4202749,5943
"3cWm9B_0_kI",How Many People To Stop Ronaldo?,2024-12-27 19:00:00.000,00:00:21,Short,680061204,13142911,35484
qtWqHIx8Z-o,"Last Person Standing Wins $10,000",2024-12-22 17:00:01.000,00:00:48,Short,763636464,14285461,11853
vp5sSqyZ5Go,I Filled My Brother’s House With Slime & Bought Him A New One,2020-10-10 20:00:31.000,00:09:25,Normal,268252286,4179017,116883
"6W_841xoprg",Can a Window Stop a Wrecking Ball?,2026-04-14 16:00:01.000,00:00:30,Short,106162664,2042094,12150
VIJLIo5yT1I,Don’t Eat The Spicy Yoshi Egg,2026-04-10 16:00:00.000,00:00:56,Short,158422469,2644961,13906
uNu6XEPTy5g,$1 or Mystery Vial?,2026-04-07 16:00:04.000,00:00:35,Short,55978902,1581743,15217
DXVHmGoCTco,"50 Streamers Fight for $1,000,000",2026-04-04 16:00:01.000,00:49:31,Normal,116611290,2662892,172257
_JUlWtSCNbs,Who's The Strongest Streamer?,2026-04-03 16:00:06.000,00:00:26,Short,809962476,8971341,21099
AKC50SZQFN8,Spreading Rumors About Streamers,2026-04-02 16:00:00.000,00:00:36,Short,18018891,474577,8146
"897gvApD6V4",Will a Zebra Subscribe to me?,2026-04-01 16:00:01.000,00:00:08,Short,757663026,3611856,23256
skEf9R0TXkM,My Upload For ThunderstruckGaming,2015-07-25 22:35:54.000,00:03:40,Normal,65570,1596,302
CnMv_zTXZ38,Best FNAF 4 Fake Reactions! So Funny lol,2015-07-25 16:38:00.000,00:02:27,Normal,98925,2815,370
_f6xCA0-gAo,Fanboy Opinions On Black Ops 3,2015-08-06 00:58:47.000,00:03:56,Normal,65574,1528,348
